VF,LCD (Å),PLD (Å),SA (m2/g ),Pressure (Pa),Adsorption (cm3 STP/gr)
0.724,8.99031,6.43493,3133.41,100000,15.36280381
0.724,8.99031,6.43493,3133.41,500000,64.72719888
0.724,8.99031,6.43493,3133.41,1000000,113.542246
0.724,8.99031,6.43493,3133.41,5000000,264.1530079
0.724,8.99031,6.43493,3133.41,10000000,314.4775851
0.5624,4.9876,4.51456,1492.33,1,0.002770524
0.5624,4.9876,4.51456,1492.33,5000,13.00643731
0.5624,4.9876,4.51456,1492.33,50000,77.0002424
0.5624,4.9876,4.51456,1492.33,100000,101.8936451
0.5624,4.9876,4.51456,1492.33,500000,141.1240543
0.5624,4.9876,4.51456,1492.33,1000000,154.8645342
0.5624,4.9876,4.51456,1492.33,5000000,196.6890073
0.5624,4.9876,4.51456,1492.33,10000000,208.6488958
0.569,12.5344,5.46518,1371.82,1,0.000182385
0.569,12.5344,5.46518,1371.82,5000,0.961472709
0.569,12.5344,5.46518,1371.82,50000,8.952223765
0.569,12.5344,5.46518,1371.82,100000,16.55256818
0.569,12.5344,5.46518,1371.82,500000,51.18348502
0.569,12.5344,5.46518,1371.82,1000000,72.68887777
0.569,12.5344,5.46518,1371.82,5000000,123.6940612
0.569,12.5344,5.46518,1371.82,10000000,141.5750185
0.7148,11.0259,4.28602,2247.05,1,0.000152914
0.7148,11.0259,4.28602,2247.05,5000,0.780874017
0.7148,11.0259,4.28602,2247.05,50000,7.459807554
0.7148,11.0259,4.28602,2247.05,100000,14.34620271
0.7148,11.0259,4.28602,2247.05,500000,55.48338708
0.7148,11.0259,4.28602,2247.05,1000000,91.49174755
0.7148,11.0259,4.28602,2247.05,5000000,188.2653078
0.7148,11.0259,4.28602,2247.05,10000000,219.2226977
0.8096,15.0513,7.94511,3880.01,1,0.000113108
0.8096,15.0513,7.94511,3880.01,5000,0.405304102
0.8096,15.0513,7.94511,3880.01,50000,4.139090128
0.8096,15.0513,7.94511,3880.01,100000,8.251543138
0.8096,15.0513,7.94511,3880.01,500000,40.91493574
0.8096,15.0513,7.94511,3880.01,1000000,79.04249904
0.8096,15.0513,7.94511,3880.01,5000000,292.6168069
0.8096,15.0513,7.94511,3880.01,10000000,393.8971269
0.5322,9.07531,8.9508,532.875,1,3.67E-05
0.5322,9.07531,8.9508,532.875,5000,0.287770727
0.5322,9.07531,8.9508,532.875,50000,2.835556179
0.5322,9.07531,8.9508,532.875,100000,5.571886864
0.5322,9.07531,8.9508,532.875,500000,23.56812503
0.5322,9.07531,8.9508,532.875,1000000,37.30480947
0.5322,9.07531,8.9508,532.875,5000000,69.49961411
0.5322,9.07531,8.9508,532.875,10000000,79.35206273
0.6328,9.73301,9.22346,2352.94,1,0.000354421
0.6328,9.73301,9.22346,2352.94,5000,1.865292539
0.6328,9.73301,9.22346,2352.94,50000,16.78540777
0.6328,9.73301,9.22346,2352.94,100000,29.9738717
0.6328,9.73301,9.22346,2352.94,500000,102.9761714
0.6328,9.73301,9.22346,2352.94,1000000,155.5494942
0.6328,9.73301,9.22346,2352.94,5000000,266.4696584
0.6328,9.73301,9.22346,2352.94,10000000,299.1402156
0.8844,27.5106,14.8846,5099.19,1,0.00023624
0.8844,27.5106,14.8846,5099.19,5000,0.596338084
0.8844,27.5106,14.8846,5099.19,50000,5.873781336
0.8844,27.5106,14.8846,5099.19,100000,11.7402386
0.8844,27.5106,14.8846,5099.19,500000,57.85407856
0.8844,27.5106,14.8846,5099.19,1000000,111.2667313
0.8844,27.5106,14.8846,5099.19,5000000,454.6519742
0.8844,27.5106,14.8846,5099.19,10000000,703.6853424
0.8286,18.8677,11.8721,4288.89,1,0.000100742
0.8286,18.8677,11.8721,4288.89,5000,0.659177827
0.8286,18.8677,11.8721,4288.89,50000,6.573789441
0.8286,18.8677,11.8721,4288.89,100000,13.00920095
0.8286,18.8677,11.8721,4288.89,500000,59.69744774
0.8286,18.8677,11.8721,4288.89,1000000,113.7936914
0.8286,18.8677,11.8721,4288.89,5000000,379.8904065
0.8286,18.8677,11.8721,4288.89,10000000,511.7128169
0.9102,32.0036,17.5518,5321.22,1,6.72E-05
0.9102,32.0036,17.5518,5321.22,5000,0.594839
0.9102,32.0036,17.5518,5321.22,50000,5.947863559
0.9102,32.0036,17.5518,5321.22,100000,11.88632607
0.9102,32.0036,17.5518,5321.22,500000,58.7043269
0.9102,32.0036,17.5518,5321.22,1000000,112.426763
0.9102,32.0036,17.5518,5321.22,5000000,491.4125032
0.9102,32.0036,17.5518,5321.22,10000000,799.7988826
0.7086,11.8085,11.569,2622.33,1,5.70E-05
0.7086,11.8085,11.569,2622.33,5000,0.875436052
0.7086,11.8085,11.569,2622.33,50000,8.735806363
0.7086,11.8085,11.569,2622.33,100000,17.21104753
0.7086,11.8085,11.569,2622.33,500000,75.51633189
0.7086,11.8085,11.569,2622.33,1000000,133.4489063
0.7086,11.8085,11.569,2622.33,5000000,301.7697714
0.7086,11.8085,11.569,2622.33,10000000,356.0742752
0.7538,13.9402,7.42068,3344.77,1,0.000267819
0.7538,13.9402,7.42068,3344.77,5000,1.388742162
0.7538,13.9402,7.42068,3344.77,50000,13.05619612
0.7538,13.9402,7.42068,3344.77,100000,24.51668598
0.7538,13.9402,7.42068,3344.77,500000,93.30622276
0.7538,13.9402,7.42068,3344.77,1000000,147.9176222
0.7538,13.9402,7.42068,3344.77,5000000,315.3501136
0.7538,13.9402,7.42068,3344.77,10000000,381.0712575
0.4932,7.06296,5.57011,333.15,1,3.04E-05
0.4932,7.06296,5.57011,333.15,5000,0.126151038
0.4932,7.06296,5.57011,333.15,50000,1.214556616
0.4932,7.06296,5.57011,333.15,100000,2.313599154
0.4932,7.06296,5.57011,333.15,500000,8.306523487
0.4932,7.06296,5.57011,333.15,1000000,13.09980317
0.4932,7.06296,5.57011,333.15,5000000,26.1007794
0.4932,7.06296,5.57011,333.15,10000000,30.99615927
0.7444,8.44,5.51406,4425.61,1,0.000236797
0.7444,8.44,5.51406,4425.61,5000,1.485542247
0.7444,8.44,5.51406,4425.61,50000,14.4452069
0.7444,8.44,5.51406,4425.61,100000,27.61160812
0.7444,8.44,5.51406,4425.61,500000,107.4805609
0.7444,8.44,5.51406,4425.61,1000000,173.2993203
0.7444,8.44,5.51406,4425.61,5000000,351.3479258
0.7444,8.44,5.51406,4425.61,10000000,408.6552355
0.6844,5.8871,5.25211,3598.51,1,0.000457556
0.6844,5.8871,5.25211,3598.51,5000,1.918599675
0.6844,5.8871,5.25211,3598.51,50000,18.62020253
0.6844,5.8871,5.25211,3598.51,100000,35.31562828
0.6844,5.8871,5.25211,3598.51,500000,129.7531048
0.6844,5.8871,5.25211,3598.51,1000000,184.7858446
0.6844,5.8871,5.25211,3598.51,5000000,279.1872172
0.6844,5.8871,5.25211,3598.51,10000000,307.1716923
0.667,10.6384,6.01154,1823.65,1,6.58E-05
0.667,10.6384,6.01154,1823.65,5000,0.396855958
0.667,10.6384,6.01154,1823.65,50000,3.962117095
0.667,10.6384,6.01154,1823.65,100000,7.886108033
0.667,10.6384,6.01154,1823.65,500000,36.79363981
0.667,10.6384,6.01154,1823.65,1000000,66.47522571
0.667,10.6384,6.01154,1823.65,5000000,154.5371781
0.667,10.6384,6.01154,1823.65,10000000,181.873507
0.7358,9.94924,7.55081,2505.16,1,6.93E-05
0.7358,9.94924,7.55081,2505.16,5000,0.318342094
0.7358,9.94924,7.55081,2505.16,50000,3.176039149
0.7358,9.94924,7.55081,2505.16,100000,6.297845485
0.7358,9.94924,7.55081,2505.16,500000,29.53749606
0.7358,9.94924,7.55081,2505.16,1000000,56.96437328
0.7358,9.94924,7.55081,2505.16,5000000,181.0104481
0.7358,9.94924,7.55081,2505.16,10000000,234.8982221
0.5908,8.36544,4.75817,1857.73,1,0.000445719
0.5908,8.36544,4.75817,1857.73,5000,2.077874384
0.5908,8.36544,4.75817,1857.73,50000,18.15835637
0.5908,8.36544,4.75817,1857.73,100000,31.75324679
0.5908,8.36544,4.75817,1857.73,500000,95.37099634
0.5908,8.36544,4.75817,1857.73,1000000,129.8692743
0.5908,8.36544,4.75817,1857.73,5000000,193.2111886
0.5908,8.36544,4.75817,1857.73,10000000,213.1912457
0.7708,14.0542,6.66438,3013.21,1,0.000132077
0.7708,14.0542,6.66438,3013.21,5000,0.573457987
0.7708,14.0542,6.66438,3013.21,50000,5.698582345
0.7708,14.0542,6.66438,3013.21,100000,11.30446569
0.7708,14.0542,6.66438,3013.21,500000,53.19340836
0.7708,14.0542,6.66438,3013.21,1000000,98.11401842
0.7708,14.0542,6.66438,3013.21,5000000,255.5699935
0.7708,14.0542,6.66438,3013.21,10000000,315.140048
0.6112,10.1011,9.89769,1472.72,1,0.000615928
0.6112,10.1011,9.89769,1472.72,5000,2.971272294
0.6112,10.1011,9.89769,1472.72,50000,22.93844925
0.6112,10.1011,9.89769,1472.72,100000,36.98073534
0.6112,10.1011,9.89769,1472.72,500000,84.08244287
0.6112,10.1011,9.89769,1472.72,1000000,108.7416578
0.6112,10.1011,9.89769,1472.72,5000000,164.3753312
0.6112,10.1011,9.89769,1472.72,10000000,181.7707246
0.7364,9.94144,7.33631,2503.93,1,0.000116747
0.7364,9.94144,7.33631,2503.93,5000,0.610288049
0.7364,9.94144,7.33631,2503.93,50000,6.072834675
0.7364,9.94144,7.33631,2503.93,100000,12.10419313
0.7364,9.94144,7.33631,2503.93,500000,56.12905977
0.7364,9.94144,7.33631,2503.93,1000000,102.5549435
0.7364,9.94144,7.33631,2503.93,5000000,236.5044225
0.7364,9.94144,7.33631,2503.93,10000000,277.322465
0.5678,6.32724,4.08141,2190.65,1,0.000431023
0.5678,6.32724,4.08141,2190.65,5000,1.688868519
0.5678,6.32724,4.08141,2190.65,50000,16.31780463
0.5678,6.32724,4.08141,2190.65,100000,31.48993288
0.5678,6.32724,4.08141,2190.65,500000,103.3524346
0.5678,6.32724,4.08141,2190.65,1000000,139.4136864
0.5678,6.32724,4.08141,2190.65,5000000,196.8120697
0.5678,6.32724,4.08141,2190.65,10000000,213.3737215
0.5542,7.8514,5.72034,569.831,1,5.02E-06
0.5542,7.8514,5.72034,569.831,5000,0.04513155
0.5542,7.8514,5.72034,569.831,50000,0.4440482
0.5542,7.8514,5.72034,569.831,100000,0.881998974
0.5542,7.8514,5.72034,569.831,500000,4.117158391
0.5542,7.8514,5.72034,569.831,1000000,7.604830622
0.5542,7.8514,5.72034,569.831,5000000,24.55918391
0.5542,7.8514,5.72034,569.831,10000000,34.82711926
0.7816,10.3603,7.47097,4163.57,1,0.000175294
0.7816,10.3603,7.47097,4163.57,5000,1.072077021
0.7816,10.3603,7.47097,4163.57,50000,10.23217623
0.7816,10.3603,7.47097,4163.57,100000,19.5034656
0.7816,10.3603,7.47097,4163.57,500000,75.6012719
0.7816,10.3603,7.47097,4163.57,1000000,130.5273589
0.7816,10.3603,7.47097,4163.57,5000000,341.4752613
0.7816,10.3603,7.47097,4163.57,10000000,425.4935123
0.7646,11.0021,7.6444,3571.55,1,0.000210917
0.7646,11.0021,7.6444,3571.55,5000,0.993363124
0.7646,11.0021,7.6444,3571.55,50000,9.694510252
0.7646,11.0021,7.6444,3571.55,100000,19.02552289
0.7646,11.0021,7.6444,3571.55,500000,79.19362227
0.7646,11.0021,7.6444,3571.55,1000000,137.8214634
0.7646,11.0021,7.6444,3571.55,5000000,326.3021462
0.7646,11.0021,7.6444,3571.55,10000000,390.3955209
0.8166,14.7455,10.548,4068.08,1,0.000133399
0.8166,14.7455,10.548,4068.08,5000,0.761647591
0.8166,14.7455,10.548,4068.08,50000,7.432847027
0.8166,14.7455,10.548,4068.08,100000,14.41855614
0.8166,14.7455,10.548,4068.08,500000,62.08404067
0.8166,14.7455,10.548,4068.08,1000000,111.2271634
0.8166,14.7455,10.548,4068.08,5000000,327.8359397
0.8166,14.7455,10.548,4068.08,10000000,439.6564131
0.6404,11.9689,11.0672,1648.51,1,0.000430132
0.6404,11.9689,11.0672,1648.51,5000,1.985100351
0.6404,11.9689,11.0672,1648.51,50000,14.93123598
0.6404,11.9689,11.0672,1648.51,100000,25.00998058
0.6404,11.9689,11.0672,1648.51,500000,68.38311746
0.6404,11.9689,11.0672,1648.51,1000000,98.45894119
0.6404,11.9689,11.0672,1648.51,5000000,181.9110113
0.6404,11.9689,11.0672,1648.51,10000000,211.258569
0.6956,19.7987,19.3368,1714.37,1,0.000146256
0.6956,19.7987,19.3368,1714.37,5000,0.671598954
0.6956,19.7987,19.3368,1714.37,50000,6.580863761
0.6956,19.7987,19.3368,1714.37,100000,12.806996
0.6956,19.7987,19.3368,1714.37,500000,50.90405073
0.6956,19.7987,19.3368,1714.37,1000000,85.78289465
0.6956,19.7987,19.3368,1714.37,5000000,201.6217065
0.6956,19.7987,19.3368,1714.37,10000000,254.9939804
0.77,14.0742,9.53484,3222.24,1,0.000141128
0.77,14.0742,9.53484,3222.24,5000,0.816793981
0.77,14.0742,9.53484,3222.24,50000,8.037222497
0.77,14.0742,9.53484,3222.24,100000,15.75243157
0.77,14.0742,9.53484,3222.24,500000,66.55468174
0.77,14.0742,9.53484,3222.24,1000000,114.2844072
0.77,14.0742,9.53484,3222.24,5000000,280.7634889
0.77,14.0742,9.53484,3222.24,10000000,347.8909575
0.6342,4.42328,3.40802,2137.61,1,0.000204666
0.6342,4.42328,3.40802,2137.61,5000,1.092582146
0.6342,4.42328,3.40802,2137.61,50000,10.75807809
0.6342,4.42328,3.40802,2137.61,100000,20.69615372
0.6342,4.42328,3.40802,2137.61,500000,86.01629818
0.6342,4.42328,3.40802,2137.61,1000000,134.3481459
0.6342,4.42328,3.40802,2137.61,5000000,224.067279
0.6342,4.42328,3.40802,2137.61,10000000,246.8248501
0.8106,13.0404,10.5352,3857.25,1,0.000224275
0.8106,13.0404,10.5352,3857.25,5000,0.770686364
0.8106,13.0404,10.5352,3857.25,50000,7.521874315
0.8106,13.0404,10.5352,3857.25,100000,14.64864025
0.8106,13.0404,10.5352,3857.25,500000,60.87234343
0.8106,13.0404,10.5352,3857.25,1000000,107.9088763
0.8106,13.0404,10.5352,3857.25,5000000,315.6236218
0.8106,13.0404,10.5352,3857.25,10000000,421.1826223
0.8696,18.7144,16.1732,3824.31,1,2.56E-05
0.8696,18.7144,16.1732,3824.31,5000,0.350432442
0.8696,18.7144,16.1732,3824.31,50000,3.452627469
0.8696,18.7144,16.1732,3824.31,100000,6.884971709
0.8696,18.7144,16.1732,3824.31,500000,33.46125693
0.8696,18.7144,16.1732,3824.31,1000000,63.54540181
0.8696,18.7144,16.1732,3824.31,5000000,270.3934123
0.8696,18.7144,16.1732,3824.31,10000000,451.5450092
0.6608,8.70869,7.89064,2346.5,1,0.00028532
0.6608,8.70869,7.89064,2346.5,5000,1.199657472
0.6608,8.70869,7.89064,2346.5,50000,11.52258744
0.6608,8.70869,7.89064,2346.5,100000,21.89043754
0.6608,8.70869,7.89064,2346.5,500000,79.39905606
0.6608,8.70869,7.89064,2346.5,1000000,120.9497833
0.6608,8.70869,7.89064,2346.5,5000000,215.0645726
0.6608,8.70869,7.89064,2346.5,10000000,245.4410534
0.722,17.9991,10.1349,2001.01,1,0.000245863
0.722,17.9991,10.1349,2001.01,5000,1.40772713
0.722,17.9991,10.1349,2001.01,50000,12.46951149
0.722,17.9991,10.1349,2001.01,100000,22.14635699
0.722,17.9991,10.1349,2001.01,500000,68.05521239
0.722,17.9991,10.1349,2001.01,1000000,104.1846405
0.722,17.9991,10.1349,2001.01,5000000,236.4996791
0.722,17.9991,10.1349,2001.01,10000000,292.5293696
0.697,8.09828,4.42359,3259.88,1,0.000187909
0.697,8.09828,4.42359,3259.88,5000,0.821496837
0.697,8.09828,4.42359,3259.88,50000,8.082844226
0.697,8.09828,4.42359,3259.88,100000,15.7470821
0.697,8.09828,4.42359,3259.88,500000,63.77902394
0.697,8.09828,4.42359,3259.88,1000000,106.2423381
0.697,8.09828,4.42359,3259.88,5000000,221.6285298
0.697,8.09828,4.42359,3259.88,10000000,259.2452315
0.6772,11.7285,7.7572,2439.65,1,0.000290658
0.6772,11.7285,7.7572,2439.65,5000,1.143033959
0.6772,11.7285,7.7572,2439.65,50000,10.87871543
0.6772,11.7285,7.7572,2439.65,100000,20.53084198
0.6772,11.7285,7.7572,2439.65,500000,70.39074149
0.6772,11.7285,7.7572,2439.65,1000000,104.862517
0.6772,11.7285,7.7572,2439.65,5000000,199.2127136
0.6772,11.7285,7.7572,2439.65,10000000,237.437872
0.7372,6.25402,4.56727,4761.4,1,0.000160123
0.7372,6.25402,4.56727,4761.4,5000,0.914591026
0.7372,6.25402,4.56727,4761.4,50000,8.980548354
0.7372,6.25402,4.56727,4761.4,100000,17.54905365
0.7372,6.25402,4.56727,4761.4,500000,80.67016459
0.7372,6.25402,4.56727,4761.4,1000000,137.6348998
0.7372,6.25402,4.56727,4761.4,5000000,271.2975775
0.7372,6.25402,4.56727,4761.4,10000000,309.1927457
0.8398,14.2364,11.7566,4996.41,1,0.000212879
0.8398,14.2364,11.7566,4996.41,5000,0.843207436
0.8398,14.2364,11.7566,4996.41,50000,8.283827295
0.8398,14.2364,11.7566,4996.41,100000,16.27099817
0.8398,14.2364,11.7566,4996.41,500000,71.0267048
0.8398,14.2364,11.7566,4996.41,1000000,129.2972304
0.8398,14.2364,11.7566,4996.41,5000000,413.9905377
0.8398,14.2364,11.7566,4996.41,10000000,576.4055475
0.573,9.06209,8.39643,571.408,1,9.87E-05
0.573,9.06209,8.39643,571.408,5000,0.334100928
0.573,9.06209,8.39643,571.408,50000,3.268385941
0.573,9.06209,8.39643,571.408,100000,6.318530465
0.573,9.06209,8.39643,571.408,500000,26.60026036
0.573,9.06209,8.39643,571.408,1000000,43.5560577
0.573,9.06209,8.39643,571.408,5000000,79.66594924
0.573,9.06209,8.39643,571.408,10000000,89.07884429
0.6712,12.0031,11.2085,1504.01,1,8.25E-05
0.6712,12.0031,11.2085,1504.01,5000,0.382526484
0.6712,12.0031,11.2085,1504.01,50000,3.842969921
0.6712,12.0031,11.2085,1504.01,100000,7.69877228
0.6712,12.0031,11.2085,1504.01,500000,36.27614427
0.6712,12.0031,11.2085,1504.01,1000000,65.69520119
0.6712,12.0031,11.2085,1504.01,5000000,166.0359985
0.6712,12.0031,11.2085,1504.01,10000000,200.5799091
0.7082,12.14,5.49468,2142.5,1,0.000563656
0.7082,12.14,5.49468,2142.5,5000,2.53060907
0.7082,12.14,5.49468,2142.5,50000,14.60391164
0.7082,12.14,5.49468,2142.5,100000,21.80477404
0.7082,12.14,5.49468,2142.5,500000,61.48451084
0.7082,12.14,5.49468,2142.5,1000000,98.00328404
0.7082,12.14,5.49468,2142.5,5000000,196.8627048
0.7082,12.14,5.49468,2142.5,10000000,227.2142675
0.6838,6.90619,6.37667,3203.43,1,0.000180619
0.6838,6.90619,6.37667,3203.43,5000,0.880990262
0.6838,6.90619,6.37667,3203.43,50000,8.667668096
0.6838,6.90619,6.37667,3203.43,100000,17.22630384
0.6838,6.90619,6.37667,3203.43,500000,74.33579624
0.6838,6.90619,6.37667,3203.43,1000000,124.2258377
0.6838,6.90619,6.37667,3203.43,5000000,234.5919059
0.6838,6.90619,6.37667,3203.43,10000000,271.7898339
0.7148,7.38605,6.67234,3796.35,1,0.000152101
0.7148,7.38605,6.67234,3796.35,5000,0.84610545
0.7148,7.38605,6.67234,3796.35,50000,8.437164977
0.7148,7.38605,6.67234,3796.35,100000,16.74831643
0.7148,7.38605,6.67234,3796.35,500000,77.63913631
0.7148,7.38605,6.67234,3796.35,1000000,140.3701631
0.7148,7.38605,6.67234,3796.35,5000000,317.2985782
0.7148,7.38605,6.67234,3796.35,10000000,379.923499
0.6118,7.81335,6.23608,2025.72,1,0.000366914
0.6118,7.81335,6.23608,2025.72,5000,1.576312874
0.6118,7.81335,6.23608,2025.72,50000,13.78667693
0.6118,7.81335,6.23608,2025.72,100000,24.50567763
0.6118,7.81335,6.23608,2025.72,500000,80.87424982
0.6118,7.81335,6.23608,2025.72,1000000,116.1572788
0.6118,7.81335,6.23608,2025.72,5000000,178.2445236
0.6118,7.81335,6.23608,2025.72,10000000,194.7037062
0.282,4.66548,2.44078,126.066,1,7.97E-05
0.282,4.66548,2.44078,126.066,5000,0.327238662
0.282,4.66548,2.44078,126.066,50000,3.106901756
0.282,4.66548,2.44078,126.066,100000,5.785311124
0.282,4.66548,2.44078,126.066,500000,18.52127265
0.282,4.66548,2.44078,126.066,1000000,25.75523552
0.282,4.66548,2.44078,126.066,5000000,39.28214652
0.282,4.66548,2.44078,126.066,10000000,43.40410373
0.7412,9.7414,9.14394,2942.66,1,6.85E-05
0.7412,9.7414,9.14394,2942.66,5000,0.6995242
0.7412,9.7414,9.14394,2942.66,50000,6.939544988
0.7412,9.7414,9.14394,2942.66,100000,13.77451841
0.7412,9.7414,9.14394,2942.66,500000,61.06890694
0.7412,9.7414,9.14394,2942.66,1000000,108.6022072
0.7412,9.7414,9.14394,2942.66,5000000,251.4083384
0.7412,9.7414,9.14394,2942.66,10000000,297.7286787
0.653,5.20436,4.63461,1243.27,1,0.000120627
0.653,5.20436,4.63461,1243.27,5000,0.488765074
0.653,5.20436,4.63461,1243.27,50000,4.790736945
0.653,5.20436,4.63461,1243.27,100000,9.324690027
0.653,5.20436,4.63461,1243.27,500000,35.66259869
0.653,5.20436,4.63461,1243.27,1000000,54.00934722
0.653,5.20436,4.63461,1243.27,5000000,87.01279853
0.653,5.20436,4.63461,1243.27,10000000,97.06520396
0.8378,15.3841,14.1862,3295.43,1,0.000130561
0.8378,15.3841,14.1862,3295.43,5000,0.442060913
0.8378,15.3841,14.1862,3295.43,50000,4.398691269
0.8378,15.3841,14.1862,3295.43,100000,8.713533307
0.8378,15.3841,14.1862,3295.43,500000,42.57595047
0.8378,15.3841,14.1862,3295.43,1000000,82.10299059
0.8378,15.3841,14.1862,3295.43,5000000,307.8700117
0.8378,15.3841,14.1862,3295.43,10000000,458.8909951
0.6484,10.2247,9.87308,1851.98,1,9.79E-05
0.6484,10.2247,9.87308,1851.98,5000,0.679209931
0.6484,10.2247,9.87308,1851.98,50000,6.606746557
0.6484,10.2247,9.87308,1851.98,100000,12.80480146
0.6484,10.2247,9.87308,1851.98,500000,51.20179765
0.6484,10.2247,9.87308,1851.98,1000000,83.62390025
0.6484,10.2247,9.87308,1851.98,5000000,172.5365444
0.6484,10.2247,9.87308,1851.98,10000000,202.2052185
0.622,11.4197,9.93708,1731.98,1,0.000346975
0.622,11.4197,9.93708,1731.98,5000,1.742121721
0.622,11.4197,9.93708,1731.98,50000,14.1256506
0.622,11.4197,9.93708,1731.98,100000,24.39609667
0.622,11.4197,9.93708,1731.98,500000,75.14708162
0.622,11.4197,9.93708,1731.98,1000000,111.0443537
0.622,11.4197,9.93708,1731.98,5000000,188.6632385
0.622,11.4197,9.93708,1731.98,10000000,213.2557552
0.7374,12.6133,10.849,2716.19,1,2.41E-05
0.7374,12.6133,10.849,2716.19,5000,0.268775044
0.7374,12.6133,10.849,2716.19,50000,2.663777705
0.7374,12.6133,10.849,2716.19,100000,5.307968622
0.7374,12.6133,10.849,2716.19,500000,25.65924122
0.7374,12.6133,10.849,2716.19,1000000,48.39485415
0.7374,12.6133,10.849,2716.19,5000000,182.4290543
0.7374,12.6133,10.849,2716.19,10000000,260.3957057
0.696,9.76079,6.4479,2358.28,1,0.000177166
0.696,9.76079,6.4479,2358.28,5000,0.98748813
0.696,9.76079,6.4479,2358.28,50000,9.505879722
0.696,9.76079,6.4479,2358.28,100000,18.2184963
0.696,9.76079,6.4479,2358.28,500000,72.09368599
0.696,9.76079,6.4479,2358.28,1000000,115.7193756
0.696,9.76079,6.4479,2358.28,5000000,217.7397886
0.696,9.76079,6.4479,2358.28,10000000,249.4606869
0.8128,18.5189,8.56409,4455.72,1,9.98E-05
0.8128,18.5189,8.56409,4455.72,5000,0.874957414
0.8128,18.5189,8.56409,4455.72,50000,8.550458154
0.8128,18.5189,8.56409,4455.72,100000,16.68010059
0.8128,18.5189,8.56409,4455.72,500000,72.57322679
0.8128,18.5189,8.56409,4455.72,1000000,132.894459
0.8128,18.5189,8.56409,4455.72,5000000,390.2778217
0.8128,18.5189,8.56409,4455.72,10000000,500.4553452
0.8104,15.9496,10.3936,4229.57,1,0.000198635
0.8104,15.9496,10.3936,4229.57,5000,0.767285422
